permutation;execution_tree;approx_time;actual_time
[6 1 2 4 3 5 0];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.636420295574327;5.155437231063843
[0 5 3 4 2 6 1];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.750271198370587;6.7994914054870605
[6 2 4 0 1 3 5];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xsupplier)Xdate)𝜎s_region∊['AMERICA']);8.686197643964997;1.708571195602417
[2 3 5 0 4 1 6];((((((lineorderXpart)Xdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.880932614362793;13.233579158782959
[0 4 6 2 3 1 5];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)Xsupplier)𝜎s_region∊['AMERICA']);8.647906684019368;3.186716318130493
[2 4 1 5 3 0 6];((((((lineorderXpart)Xsupplier)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.868980522495306;7.5446813106536865
[0 3 2 4 6 1 5];(((((((lineorderXcustomer)Xdate)Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA']);8.751461677000236;12.56733250617981
[0 5 2 1 4 3 6];((((((lineorderXcustomer)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.7650451415885;6.954156875610352
[6 1 2 0 3 5 4];((((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)Xdate)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.648564571397447;6.975306510925293
[6 2 4 5 3 0 1];((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']));8.684522206142393;2.2439522743225098
[0 6 4 3 2 1 5];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA']);8.647906684019368;3.482670783996582
[3 1 0 5 2 4 6];(((((((lineorderXdate)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.737164608479487;13.276657581329346
[3 0 1 4 5 6 2];((((((lineorderXdate)Xcustomer)Xsupplier)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.648384149644484;11.804808378219604
[0 6 3 2 1 4 5];((((((lineorderXcustomer)Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.663238250257049;9.58435869216919
[5 2 0 1 4 3 6];((((((lineorderXpart)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.894925688992911;7.374161243438721
[5 3 0 4 1 2 6];((((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.736202458463607;6.210094928741455
[1 4 6 5 0 2 3];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);8.635267903631332;2.5060620307922363
[5 4 2 0 6 3 1];(((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA']));8.868714186321398;3.282097101211548
[0 5 2 6 4 1 3];((((((lineorderXcustomer)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xdate);8.751376629404511;7.357528924942017
[0 3 1 4 2 5 6];(((((((lineorderXcustomer)Xdate)Xsupplier)𝜎c_region∊['AMERICA'])Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.751440670746051;12.710822582244873
[4 2 3 0 1 6 5];((((((lineorderXpart)Xdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.870526544040244;8.065690517425537
[1 0 5 2 6 3 4];(((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎c_region∊['AMERICA']);8.736387989953862;7.388576030731201
[5 1 0 4 2 6 3];((((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.735417857544878;1.1673078536987305
[2 0 6 5 1 4 3];((((((lineorderXpart)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])Xdate);8.881199949062694;7.723638534545898
[1 0 3 2 6 5 4];(((((((lineorderXsupplier)Xcustomer)Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.737540700531097;20.330095767974854
[1 5 0 6 4 2 3];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);8.646835968946224;2.977076292037964
[4 5 0 6 2 1 3];((((lineorderX(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))Xdate);8.639165504543863;0.7432148456573486
[0 6 1 5 4 3 2];((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.661692424675481;6.420855760574341
[5 2 3 0 4 6 1];((((((lineorderXpart)Xdate)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.880926777541479;13.196995973587036
[1 3 6 0 5 4 2];((((((lineorderXsupplier)Xdate)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647988367289221;11.931472778320312
[3 2 5 1 0 6 4];((((((lineorderXdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.73696458279681;7.785234212875366
[0 3 1 6 4 2 5];((((((lineorderXcustomer)Xdate)Xsupplier)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);8.662464844005843;11.994624853134155
[4 0 2 1 3 6 5];((((((lineorderX(customer𝜎c_region∊['AMERICA']))Xpart)Xsupplier)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.729126928152173;2.5626935958862305
[1 4 2 3 0 5 6];((((((lineorderXsupplier)Xpart)Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.725972326643122;12.421388626098633
[2 6 3 1 4 0 5];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);8.733966916631246;6.015388250350952
[5 2 0 4 1 3 6];((((((lineorderXpart)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.881508761874453;7.363434553146362
